DATE,TWD,GBP,LKR,DKK,CAD,JPY,MYR,SEK,SGD,HKD,AUD,CHF,KRW,CNY,VEF,NZD,THB,EUR,NOK,INR,MXN,BRL,ZAR
1984-05-29,39.89,1.3855,25.16,10.016,1.2954,231.8,2.3145,8.071,2.1075,7.816,0.8987,2.259,800.2,2.2218,,0.6465,23.01,,7.8,11.07,,,1.2854
1984-05-30,39.92,1.384,25.16,10.049,1.2944,231.48,2.313,8.085,2.105,7.814,0.8986,2.265,801.2,2.2173,,0.6467,23.01,,7.81,11.04,,,1.2829
1984-05-31,39.94,1.3855,25.16,10.049,1.2946,231.58,2.313,8.082,2.1045,7.8135,0.899,2.26,800.3,2.2173,,0.6471,23.01,,7.7915,11.05,,,1.2821
1984-06-01,39.96,1.4035,25.16,9.8725,1.294,230.15,2.306,8.0065,2.0965,7.813,0.9033,2.2295,800.5,2.2173,,0.649,23.01,,7.718,11.02,,,1.2666
1984-06-04,39.997,1.4,25.16,9.808,1.2961,229.7,2.2965,7.949,2.093,7.805,0.9035,2.226,799.5,2.193,,0.6515,23.01,,7.64,10.98,,,1.2666
1984-06-05,39.97,1.3945,25.16,9.88,1.301,230.45,2.3015,8.013,2.0975,7.8055,0.8937,2.2345,798.5,2.193,,0.6495,23.01,,7.7075,10.99,,,1.2666
1984-06-06,39.97,1.4015,25.16,9.83,1.2995,230.5,2.3065,7.978,2.102,7.8055,0.8972,2.2335,798.5,2.193,,0.649,23.01,,7.669,10.98,,,1.2739
1984-06-07,39.95,1.3968,25.18,9.891,1.3006,231.35,2.3045,8.022,2.102,7.805,0.896,2.245,799.5,2.193,,0.6485,23.01,,7.714,10.97,,,1.2763
1984-06-08,39.91,1.3935,25.18,9.907,1.3009,231.72,2.305,8.023,2.104,7.804,0.897,2.249,800.1,2.193,,0.648,23.01,,7.712,10.99,,,1.2845
1984-06-11,39.86,1.388,25.18,9.9575,1.3018,231.93,2.3075,8.0475,2.1055,7.806,0.8968,2.267,800.5,2.193,,0.6476,23.01,,7.7475,10.99,,,1.2912
1984-06-12,39.83,1.3835,25.18,10.012,1.301,232.65,2.3155,8.089,2.116,7.8155,0.8937,2.2787,800.6,2.2018,,0.6455,23.01,,7.779,11.0,,,1.3038
1984-06-13,39.79,1.3855,25.18,9.958,1.301,232.4,2.3105,8.061,2.11,7.812,0.8923,2.271,801.6,2.2018,,0.6458,23.01,,7.753,11.02,,,1.2979
1984-06-14,39.74,1.385,25.18,9.975,1.3007,231.65,2.304,8.08,2.104,7.812,0.892,2.272,801.4,2.2018,,0.647,23.01,,7.768,11.02,,,1.3004
1984-06-15,39.76,1.3785,25.18,10.0535,1.3,233.0,2.3075,8.113,2.107,7.8145,0.8855,2.2805,801.4,2.2085,,0.6405,23.01,,7.797,11.02,,,1.3021
1984-06-18,39.81,1.3748,25.18,10.0995,1.3008,233.45,2.3115,8.124,2.1175,7.8138,0.882,2.293,801.7,2.2194,,0.6415,23.01,,7.8175,11.04,,,1.3106
1984-06-19,39.85,1.378,25.18,10.096,1.3005,232.95,2.311,8.1175,2.1105,7.818,0.8833,2.288,802.4,2.2084,,0.6424,23.01,,7.81,11.05,,,1.3029
1984-06-20,39.85,1.366,25.18,10.177,1.301,234.55,2.313,8.172,2.113,7.818,0.8755,2.306,802.7,2.2306,,0.6385,23.01,,7.854,11.07,,,1.3115
1984-06-21,39.84,1.362,25.18,10.1835,1.3033,234.85,2.313,8.175,2.1138,7.82,0.8685,2.313,803.7,2.2306,,0.6377,23.01,,7.889,11.14,,,1.321
1984-06-22,39.83,1.3633,25.18,10.1925,1.3076,235.95,2.3155,8.1675,2.1165,7.821,0.8685,2.3135,804.7,2.2417,,0.6358,23.01,,7.89,11.12,,,1.321
1984-06-25,39.8,1.351,25.18,10.261,1.3104,237.95,2.3245,8.194,2.1295,7.8185,0.855,2.336,805.4,2.2417,,0.6315,23.01,,7.928,11.17,,,1.3468
1984-06-26,39.78,1.3532,25.18,10.2035,1.3117,237.08,2.3155,8.178,2.123,7.811,0.861,2.322,806.4,2.2529,,0.633,23.01,,7.968,11.18,,,1.3486
1984-06-27,39.76,1.349,25.18,10.246,1.3154,238.0,2.3205,8.208,2.128,7.816,0.8605,2.332,805.4,2.2529,,0.6328,23.02,,7.998,11.16,,,1.3578
1984-06-28,39.74,1.3525,25.18,10.246,1.316,237.3,2.3195,8.1875,2.134,7.82,0.8668,2.327,805.4,2.2529,,0.634,23.02,,7.994,11.21,,,1.3596
1984-06-29,39.71,1.3575,25.18,10.2025,1.3199,237.3,2.319,8.1795,2.132,7.82,0.8615,2.331,806.4,2.2529,,0.634,23.0,,7.986,11.22,,,1.3587
1984-07-02,39.68,1.3508,25.18,10.2425,1.3165,238.5,2.323,8.195,2.1365,7.82,0.8583,2.3425,805.5,2.2529,,0.6322,23.02,,8.02,11.22,,,1.368
1984-07-03,39.66,1.337,25.2,10.345,1.3192,239.63,2.323,8.2375,2.142,7.8205,0.8617,2.3645,806.5,2.2529,,0.6285,23.02,,8.079,11.24,,,1.4071
1984-07-05,39.62,1.318,25.2,10.3645,1.327,240.35,2.325,8.2615,2.144,7.8205,0.847,2.374,807.6,2.271,,0.624,23.02,,8.1405,11.25,,,1.4347
1984-07-06,39.6,1.3162,25.2,10.392,1.3265,241.25,2.326,8.293,2.143,8.05,0.842,2.387,808.6,2.2869,,0.624,23.02,,8.156,11.27,,,1.4925
1984-07-09,39.56,1.306,25.2,10.3895,1.3287,242.63,2.3335,8.291,2.15,7.87,0.8302,2.392,809.3,2.2869,,0.6195,23.02,,8.181,11.29,,,1.4826
1984-07-10,39.54,1.3095,25.2,10.33,1.3277,241.45,2.329,8.266,2.146,7.84,0.836,2.3835,810.3,2.2869,,0.6212,23.02,,8.144,11.29,,,1.4815
1984-07-11,39.43,1.312,25.2,10.408,1.3338,242.1,2.336,8.31,2.1455,7.85,0.832,2.403,810.1,2.2869,,0.6208,23.02,,8.204,11.32,,,1.4881
1984-07-12,39.51,1.3065,25.2,10.415,1.3348,242.68,2.3405,8.3075,2.148,7.9,0.829,2.4085,811.1,2.2869,,0.6185,23.02,,8.207,11.32,,,1.4859
1984-07-16,39.51,1.3265,25.24,10.305,1.3271,240.7,2.3375,8.2625,2.1375,7.82,0.8375,2.387,810.8,2.2983,,,23.02,,8.175,11.32,,,1.4684
1984-07-17,39.52,1.3175,25.24,10.405,1.3305,242.35,2.3465,8.305,2.1455,7.83,0.831,2.4075,810.8,2.2914,,,23.02,,8.225,11.35,,,1.4859
1984-07-18,39.52,1.314,25.24,10.449,1.3316,243.85,2.35,8.333,2.152,7.8375,0.8257,2.4215,811.2,2.3028,,0.501,23.02,,8.274,11.37,,,1.4954
1984-07-19,39.49,1.328,25.24,10.387,1.3285,243.15,2.3485,8.282,2.149,7.835,0.83,2.4075,812.2,2.3028,,0.4985,23.02,,8.2265,11.4,,,1.4837
1984-07-20,39.47,1.3232,25.24,10.4435,1.3278,245.2,2.3505,8.313,2.151,7.8325,0.8273,2.423,812.2,2.3028,,0.4955,23.02,,8.261,11.4,,,1.4925
1984-07-24,39.41,1.324,25.24,10.476,1.3193,246.18,2.354,8.3345,2.156,7.85,0.8255,2.4402,814.2,2.3259,,0.4947,23.02,,8.282,11.46,,,1.5679
1984-07-25,39.38,1.3325,25.24,10.411,1.3141,245.6,2.342,8.31,2.151,7.8475,0.8339,2.434,813.8,2.3259,,0.498,23.02,,8.242,11.47,,,1.5625
1984-07-26,39.35,1.3308,25.24,10.404,1.312,243.65,2.3255,8.3035,2.141,7.8375,0.833,2.4275,812.8,2.3166,,0.4995,23.02,,8.2365,11.45,,,1.5516
1984-07-27,39.32,1.311,25.24,10.54,1.3146,245.4,2.3315,8.371,2.149,7.85,0.828,2.462,811.8,2.3258,,0.496,23.02,,8.298,11.5,,,1.5924
1984-07-30,39.26,1.3075,25.24,10.585,1.3154,246.05,2.3445,8.3945,2.153,7.8475,0.829,2.4635,812.8,2.3374,,0.4943,23.02,,8.333,11.52,,,1.6287
1984-07-31,39.23,1.3073,25.24,10.62,1.3115,245.3,2.345,8.43,2.154,7.84,0.8265,2.4725,813.5,2.3374,,0.4945,23.02,,8.36,11.55,,,1.6447
1984-08-01,39.2,1.301,25.24,10.655,1.3089,245.75,2.349,8.439,2.1575,7.83,0.8315,2.465,814.1,2.3444,,0.4943,23.02,,8.385,11.56,,,1.6681
1984-08-02,39.17,1.3095,25.24,10.5775,1.306,245.42,2.345,8.404,2.155,7.8325,0.8363,2.451,813.8,2.3327,,0.4963,23.02,,8.3375,11.56,,,1.6412
1984-08-06,39.11,1.317,25.245,10.527,1.3083,243.15,2.332,8.363,2.146,7.8325,0.8412,2.4205,812.0,2.3211,,0.499,23.02,,8.297,11.5,,,1.565
1984-08-07,39.08,1.306,25.24,10.6475,1.3056,244.5,2.339,8.4275,2.1545,7.835,0.841,2.455,812.3,2.3211,,0.4962,23.02,,8.3675,11.55,,,1.6173
1984-08-08,39.08,1.3145,25.245,10.58,1.3039,243.1,2.337,8.39,2.1475,7.845,0.8427,2.445,813.3,2.3559,,0.497,23.02,,8.31,11.56,,,1.6
1984-08-09,39.09,1.3115,25.24,10.575,1.3095,243.35,2.334,8.3995,2.145,7.838,0.8408,2.4415,812.3,2.3441,,0.4968,23.02,,8.3325,11.57,,,1.5736
1984-08-10,39.08,1.3125,25.26,10.562,1.3081,242.5,2.3355,8.384,2.148,7.839,0.843,2.4425,811.3,2.3306,,0.4985,23.0,,8.313,11.52,,,1.5835
1984-08-14,39.08,1.319,25.29,10.507,1.3064,241.7,2.329,8.3475,2.139,7.8375,0.842,2.4215,811.3,2.3625,,0.5,23.0,,8.263,11.56,,,1.5564
1984-08-15,39.08,1.3203,25.29,10.49,1.3043,241.9,2.33,8.346,2.144,7.832,0.8445,2.4115,811.3,2.3625,,0.5,23.02,,8.28,11.52,,,1.5361
1984-08-16,39.08,1.3275,25.28,10.437,1.304,240.8,2.327,8.3125,2.1375,7.83,0.8552,2.3755,810.3,2.3625,,0.5012,23.02,,8.244,11.56,,,1.4968
1984-08-17,39.08,1.322,25.28,10.434,1.3045,241.1,2.329,8.314,2.141,7.839,0.8525,2.3835,810.0,2.3625,,0.502,23.02,,8.247,11.54,,,1.5385
1984-08-20,39.08,1.319,25.28,10.4775,1.3018,241.05,2.3305,8.335,2.1425,7.8415,0.8557,2.396,809.8,2.3625,,0.501,23.02,,8.2725,11.55,,,1.5432
1984-08-21,39.08,1.3135,25.28,10.513,1.3022,242.15,2.3315,8.356,2.145,7.8435,0.8528,2.409,810.7,2.3837,,0.5002,23.02,,8.293,11.57,,,1.5528
1984-08-22,39.08,1.3095,25.31,10.49,1.3004,241.3,2.332,8.318,2.1453,7.845,0.8545,2.4005,811.7,2.4088,,0.4995,23.02,,8.2855,11.58,,,1.5528
1984-08-23,39.08,1.3125,25.3,10.439,1.2991,240.6,2.3285,8.288,2.1435,7.84,0.857,2.384,811.0,2.4028,,0.5008,23.02,,8.256,11.55,,,1.5533
1984-08-24,39.08,1.305,25.3,10.47,1.2976,241.2,2.328,8.3125,2.1445,7.841,0.8555,2.393,810.4,2.4028,,0.5006,23.02,,8.27,11.55,,,1.5564
1984-08-27,39.08,1.3075,25.33,10.495,1.2995,241.6,2.328,8.331,2.1445,7.841,0.8552,2.4005,810.2,2.4028,,0.5005,23.02,,8.2915,11.55,,,1.5584
1984-08-28,39.08,1.3105,25.33,10.4755,1.301,241.2,2.328,8.3035,2.1485,7.843,0.8512,2.3925,811.2,2.4196,,0.4997,23.02,,8.28,11.58,,,1.5545
1984-08-29,39.08,1.315,25.36,10.47,1.2989,240.6,2.331,8.3,2.151,7.8415,0.8535,2.391,811.3,2.4196,,0.5003,23.02,,8.27,11.56,,,1.5528
1984-08-30,39.08,1.311,25.34,10.504,1.2991,241.25,2.3335,8.29,2.1565,7.843,0.849,2.4015,810.3,2.4196,,0.4993,23.02,,8.292,11.58,,,1.565
1984-08-31,39.08,1.3075,25.34,10.5125,1.2974,241.9,2.3335,8.32,2.157,7.843,0.8488,2.4095,810.8,2.4196,,0.4995,23.02,,8.29,11.6,,,1.5723
1984-09-04,39.08,1.292,25.38,10.656,1.2995,243.75,2.3395,8.4125,2.162,7.8475,0.8395,2.4475,811.9,2.4414,,0.495,23.02,,8.3875,11.72,,,1.6095
1984-09-05,39.08,1.281,25.41,10.715,1.3044,244.7,2.341,8.4425,2.162,7.85,0.827,2.464,812.9,2.4732,,0.4925,23.02,,8.425,11.77,,,1.6461
1984-09-06,39.08,1.285,25.41,10.705,1.3055,244.1,2.3405,8.45,2.162,7.8505,0.8335,2.4615,813.9,2.488,,0.4929,23.02,,8.425,11.78,,,1.6434
1984-09-11,39.08,1.275,25.45,10.8675,1.3163,245.55,2.35,8.512,2.1635,7.8635,0.8335,2.499,815.6,2.5342,,0.4918,23.02,,8.501,11.8,,,1.6611
1984-09-12,39.09,1.2795,25.5,10.8675,1.3141,244.95,2.349,8.53,2.1625,7.8545,0.8331,2.49,815.5,2.519,,0.4921,23.02,,8.515,11.78,,,1.6461
1984-09-13,39.11,1.2675,25.555,11.01,1.3161,245.8,2.35,8.6,2.1635,7.863,0.8305,2.513,815.2,2.5341,,0.4905,23.02,,8.5875,11.79,,,1.6765
1984-09-14,39.12,1.266,25.55,10.9875,1.3142,245.65,2.3495,8.5825,2.163,7.856,0.8315,2.505,816.2,2.5494,,0.4903,23.02,,8.575,11.82,,,1.6639
1984-09-17,39.14,1.242,25.6125,11.112,1.3185,247.2,2.3535,8.646,2.169,7.858,0.8259,2.5275,816.2,2.5621,,0.4874,23.02,,8.6435,11.82,,,1.6827
1984-09-18,39.15,1.232,25.71,11.185,1.318,246.18,2.3595,8.687,2.1715,7.869,0.8275,2.543,816.5,2.6018,,0.4858,23.02,,8.687,12.0,,,1.6984
1984-09-19,39.17,1.237,25.7125,11.192,1.3173,245.75,2.359,8.6975,2.1645,7.863,0.8294,2.5345,817.5,2.6018,,0.4863,23.02,,8.706,11.98,,,1.675
1984-09-20,39.19,1.221,25.7125,11.309,1.3199,246.9,2.3635,8.75,2.168,7.846,0.8265,2.557,816.9,2.6109,,0.4845,23.0,,8.765,11.96,,,1.7036
1984-09-21,39.21,1.245,25.7725,11.093,1.3166,244.4,2.35,8.665,2.16,7.8375,0.833,2.5125,817.9,2.6331,,0.489,23.0,,8.683,11.96,,,1.6529
1984-09-24,39.25,1.2455,25.7425,10.96,1.3159,244.2,2.351,8.62,2.1565,7.8125,0.8325,2.492,818.4,2.5699,,0.4898,23.0,,8.75,11.84,,,1.6625
1984-09-25,39.27,1.2315,25.7425,11.127,1.3178,246.0,2.36,8.683,2.1655,7.813,0.8293,2.5225,817.4,2.539,,0.4873,23.0,,8.848,11.9,,,1.6779
1984-09-26,39.27,1.241,25.8025,11.01,1.3178,245.15,2.361,8.61,2.166,7.803,0.8304,2.508,816.4,2.5746,,0.4873,23.0,,8.785,11.96,,,1.6807
1984-09-27,39.25,1.246,25.7825,10.9515,1.318,245.1,2.363,8.586,2.162,7.802,0.8345,2.505,817.4,2.5746,,0.4897,23.0,,8.751,11.94,,,1.6625
1984-10-01,39.21,1.2375,25.8125,11.055,1.3172,246.4,2.371,8.645,2.1675,7.813,0.832,2.523,817.3,2.6055,,0.487,23.02,,8.83,11.95,,,1.6807
1984-10-02,39.18,1.24,25.7825,11.019,1.3146,246.0,2.377,8.6215,2.165,7.82,0.832,2.5095,818.3,2.6055,,0.4875,23.02,,8.813,11.92,,,1.6807
1984-10-03,39.16,1.2495,25.7525,10.9225,1.3119,245.75,2.378,8.585,2.1655,7.8165,0.8337,2.495,818.3,2.582,,0.4895,23.02,,8.7525,11.87,,,1.6611
1984-10-04,39.14,1.247,25.7825,10.98,1.3143,246.2,2.4025,8.61,2.17,7.818,0.8323,2.508,817.3,2.6079,,0.488,23.02,,8.785,11.9,,,1.6827
1984-10-05,39.12,1.2375,25.7825,11.037,1.3187,246.95,2.44,8.646,2.1675,7.818,0.833,2.521,818.3,2.6079,,0.4879,23.02,,8.819,11.92,,,1.6892
1984-10-09,39.11,1.228,25.8125,11.176,1.3195,247.6,2.4275,8.706,2.168,7.826,0.833,2.543,818.8,2.6141,,0.4863,23.02,,8.894,11.98,,,1.7286
1984-10-11,39.12,1.225,25.8725,11.2,1.3176,248.0,2.4125,8.7125,2.1685,7.831,0.8311,2.547,820.8,2.6507,,0.4855,23.02,,8.8975,11.99,,,1.7271
1984-10-12,39.14,1.223,25.8725,11.2525,1.3195,248.1,2.395,8.7375,2.169,7.8315,0.8315,2.562,821.8,2.672,,0.4855,23.02,,8.9275,12.02,,,1.7437
1984-10-15,39.18,1.2095,25.9025,11.345,1.3237,248.8,2.4125,8.796,2.173,7.8315,0.8293,2.572,821.1,2.672,,0.4828,23.02,,9.006,12.02,,,1.7809
1984-10-16,39.2,1.2035,25.9725,11.315,1.3264,248.98,2.42,8.8025,2.1695,7.833,0.8292,2.569,822.1,2.7147,,0.4827,23.02,,9.0175,12.1,,,1.7889
1984-10-17,39.22,1.2004,25.9725,11.275,1.3272,249.1,2.4125,8.79,2.1665,7.826,0.8309,2.558,822.7,2.7147,,0.4828,23.02,,9.0,12.11,,,1.7889
1984-10-18,39.24,1.187,25.9725,11.24,1.3284,248.9,2.415,8.8,2.169,7.826,0.8314,2.554,821.7,2.7147,,0.4818,23.02,,9.0,12.1,,,1.7841
1984-10-19,39.26,1.1915,25.9725,11.095,1.3228,247.25,2.43,8.713,2.168,7.8275,0.8336,2.5335,822.3,2.6984,,0.4832,23.02,,8.922,12.04,,,1.7825
1984-10-22,39.3,1.199,25.9725,11.096,1.321,247.3,2.4125,8.72,2.168,7.826,0.8345,2.529,821.3,2.6742,,0.4836,23.02,,8.911,12.1,,,1.797
1984-10-23,39.32,1.2085,25.9725,10.99,1.317,244.6,2.4125,8.65,2.165,7.827,0.837,2.5045,821.3,2.6742,,0.4863,23.02,,8.85,12.06,,,1.7809
1984-10-24,39.35,1.222,25.9425,10.9275,1.3157,244.12,2.4025,8.615,2.1635,7.824,0.849,2.485,820.3,2.6314,,0.4894,23.02,,8.785,12.02,,,1.7699
1984-10-26,39.37,1.222,25.9625,10.9875,1.318,245.5,2.405,8.6425,2.1635,7.819,0.848,2.492,818.5,2.6129,,0.489,23.02,,8.816,12.08,,,1.8116
1984-10-29,39.35,1.2085,25.9825,11.099,1.3189,246.65,2.4075,8.721,2.1655,7.8215,0.8416,2.521,819.5,2.6365,,0.486,23.02,,8.878,12.13,,,1.9418
1984-10-30,39.33,1.2125,26.0325,10.995,1.3177,245.6,2.403,8.695,2.1635,7.82,0.8467,2.5065,820.5,2.6734,,0.4875,23.02,,8.8375,12.15,,,1.9286
1984-11-01,39.3,1.235,26.0025,10.85,1.312,244.3,2.4005,8.595,2.1575,7.8205,0.856,2.458,818.5,2.6334,,0.4909,23.02,,8.715,12.05,,,1.8886
1984-11-02,39.28,1.251,26.0325,10.698,1.312,242.0,2.4005,8.4925,2.1515,7.818,0.8584,2.426,817.5,2.5939,,0.4958,,,8.61,11.97,,,1.8692
1984-11-05,39.24,1.2685,26.0325,10.598,1.3092,242.05,2.395,8.462,2.152,7.818,0.862,2.41,816.5,2.5653,,0.495,27.02,,8.576,11.97,,,1.8051
1984-11-07,39.28,1.272,26.015,10.618,1.3113,240.8,2.3945,8.444,2.148,7.8195,0.8633,2.417,816.1,2.5819,,0.498,26.93,,8.563,12.01,,,1.7544
1984-11-08,39.3,1.2697,26.015,10.653,1.3143,240.95,2.395,8.4825,2.146,7.82,0.864,2.415,815.1,2.5742,,0.4965,,,8.595,12.01,,,1.7544
1984-11-09,39.32,1.2605,26.0125,10.655,1.3163,241.0,2.394,8.475,2.1495,7.823,0.86,2.426,816.1,2.6051,,0.4964,,,8.6,12.0,,,1.7668
1984-11-13,39.38,1.2715,26.0325,10.624,1.3153,240.45,2.395,8.464,2.143,7.821,0.8636,2.414,816.9,2.6233,,0.4978,26.88,,8.5625,12.0,,,1.7301
1984-11-14,39.4,1.2605,26.0625,10.719,1.3166,242.45,2.398,8.524,2.147,7.8235,0.8608,2.45,816.5,2.647,,0.4958,26.88,,8.635,12.04,,,1.7606
1984-11-15,39.42,1.261,26.0625,10.7,1.3162,242.5,2.396,8.517,2.1455,7.82,0.859,2.4415,816.9,2.647,,0.4955,26.95,,8.6275,12.04,,,1.7621
1984-11-16,39.44,1.254,26.0625,10.73,1.3153,242.8,2.398,8.545,2.148,7.8215,0.8599,2.453,817.9,2.6682,,0.4964,26.95,,8.66,12.06,,,1.7621
1984-11-19,39.49,1.2487,26.0825,10.807,1.3168,243.65,2.401,8.5885,2.152,7.824,0.8579,2.474,818.0,2.6682,,0.4936,26.95,,8.7,12.06,,,1.8002
1984-11-20,39.51,1.2375,26.0925,10.866,1.3186,244.8,2.403,8.618,2.153,7.824,0.8564,2.49,819.0,2.7001,,0.4924,27.0,,8.732,12.09,,,1.7889
1984-11-21,39.53,1.2272,26.1125,10.899,1.3176,245.53,2.4035,8.6415,2.153,7.828,0.8533,2.502,820.0,2.7217,,0.4903,27.0,,8.7775,12.15,,,1.8018
1984-11-23,39.55,1.22,,10.93,1.3178,245.4,2.408,8.68,2.165,7.828,0.8568,2.5015,821.0,2.7217,,0.49,27.0,,8.8025,12.15,,,1.8051
1984-11-26,39.5,1.1995,26.135,11.039,1.3194,246.15,2.413,8.7415,2.1695,7.828,0.8533,2.525,821.8,2.7625,,0.4873,27.0,,8.892,12.15,,,1.8232
1984-11-27,39.48,1.2087,26.135,11.0,1.3211,245.4,2.411,8.723,2.168,7.827,0.8565,2.523,822.8,2.7943,,0.4885,27.05,,8.8555,12.15,,,1.8298
1984-11-28,39.5,1.201,26.1525,11.045,1.3236,245.45,2.411,8.74,2.1695,7.828,0.8589,2.521,822.1,2.7943,,0.4877,27.05,,8.88,12.15,,,1.8605
1984-11-29,39.52,1.2015,26.1525,11.0475,1.3223,245.8,2.41,8.744,2.1665,7.828,0.8607,2.5285,823.1,2.7943,,0.488,27.05,,8.875,12.15,,,1.8519
1984-11-30,39.53,1.197,26.1525,11.186,1.3242,247.5,2.4125,8.84,2.1685,7.8265,0.8572,2.555,823.2,2.7953,,0.487,27.05,,8.9735,12.29,,,1.8587
1984-12-03,39.52,1.1943,26.1825,11.21,1.3251,248.2,2.414,8.84,2.1715,7.8315,0.8542,2.5655,824.2,2.7943,,0.4848,27.05,,8.985,12.29,,,1.8587
1984-12-04,39.48,1.2085,26.1825,11.02,1.3218,246.45,2.414,8.715,2.1665,7.8285,0.8555,2.53,825.2,2.7943,,0.4876,27.05,,8.8505,12.29,,,1.8332
1984-12-05,39.46,1.208,26.1625,11.075,1.3216,246.8,2.412,8.8,2.1665,7.826,0.8545,2.545,824.2,2.7831,,0.4875,27.05,,8.935,12.29,,,1.8416
1984-12-06,39.46,1.207,,11.008,1.3208,246.55,2.413,8.762,2.1675,7.827,0.852,2.526,823.6,2.7831,,0.4866,27.1,,8.9025,12.26,,,1.8366
1984-12-07,39.48,1.2035,26.1625,11.087,1.3211,247.4,2.415,8.8,2.17,7.828,0.8488,2.544,823.7,2.7831,,0.4866,27.1,,8.9275,12.26,,,1.8416
1984-12-10,39.52,1.203,26.1825,11.0925,1.322,246.82,2.4135,8.815,2.169,7.8375,0.8415,2.5535,824.2,2.7971,,0.4847,27.1,,8.935,12.26,,,1.8258
1984-12-11,39.49,1.199,26.1825,11.064,1.319,247.0,2.4145,8.815,2.1685,7.8355,0.8436,2.551,824.8,2.7971,,0.4855,26.92,,8.923,12.26,,,1.8433
1984-12-12,39.48,1.1987,26.1825,11.048,1.3206,247.25,2.4145,8.82,2.1705,7.8325,0.8463,2.555,824.6,2.7971,,0.4857,27.1,,8.935,12.26,,,1.8587
1984-12-13,39.5,1.1895,,11.115,1.3214,247.55,2.4155,8.8475,2.173,7.8315,0.8421,2.562,824.9,2.7971,,0.4844,27.1,,8.97,12.26,,,1.8553
1984-12-14,39.53,1.1935,26.205,11.07,1.3207,247.75,2.416,8.82,2.1765,7.8315,0.8365,2.545,825.2,2.7971,,0.4831,27.1,,8.925,12.26,,,1.8779
1984-12-17,39.54,1.191,26.205,11.025,1.3202,247.55,2.414,8.825,2.1765,7.829,0.8387,2.55,825.8,2.7971,,0.483,27.1,,8.935,12.26,,,1.9084
1984-12-18,39.53,1.186,26.205,11.049,1.3176,246.75,2.413,8.845,2.175,7.8315,0.836,2.5435,825.6,2.7971,,0.4835,27.1,,8.954,12.26,,,1.9286
1984-12-19,39.53,1.1748,26.185,11.0975,1.3194,247.76,2.415,8.875,2.178,7.8275,0.8326,2.558,825.0,2.7971,,0.4818,27.1,,8.9925,12.26,,,1.9305
1984-12-20,39.53,1.1645,26.215,11.195,1.3184,248.1,2.417,8.945,2.1755,7.831,0.8318,2.5715,825.9,2.7971,,0.4795,27.1,,9.055,12.26,,,1.9512
1984-12-21,39.53,1.173,26.2625,11.17,1.3158,247.95,2.414,8.925,2.172,7.825,0.8337,2.567,826.9,2.7971,,0.48,27.1,,9.03,12.32,,,1.9493
1984-12-24,39.51,1.173,26.2625,11.18,1.3164,248.1,2.417,8.925,2.176,7.8275,0.8365,2.57,827.1,2.7971,,0.48,27.1,,9.04,12.32,,,1.9589
1984-12-26,39.51,1.171,26.2625,11.2,1.317,249.05,2.418,8.935,2.176,7.8285,0.8335,2.576,827.1,2.7971,,0.479,27.1,,9.05,12.32,,,1.9608
1984-12-27,39.52,1.1625,26.2925,11.275,1.3206,250.2,2.423,8.98,2.178,7.82,0.829,2.599,828.1,2.7971,,0.4767,27.15,,9.1,12.38,,,1.9802
1984-12-28,39.54,1.163,26.2925,11.25,1.3207,250.45,2.426,8.953,2.176,7.82,0.8283,2.591,829.1,2.8027,,0.4765,27.15,,9.075,12.4,,,1.9802
1984-12-31,39.52,1.158,,11.285,1.3217,251.6,2.429,8.985,2.181,7.825,0.825,2.601,829.5,2.8027,,0.4755,27.15,,9.09,12.38,,,1.9901
1985-01-04,39.5,1.1535,26.3325,11.3375,1.3209,253.2,2.456,9.0325,2.1995,7.818,0.8123,2.634,830.5,2.8167,,0.4725,27.25,,9.16,12.5,,,2.0408
1985-01-07,39.48,1.1415,26.3325,11.332,1.3217,255.95,2.468,9.046,2.206,7.8065,0.8042,2.6475,831.3,2.8167,,0.47,27.25,,9.162,12.53,,,2.0986
1985-01-08,39.47,1.1475,26.3325,11.275,1.3209,253.75,2.4675,9.035,2.2,7.804,0.8118,2.6365,832.3,2.8167,,0.4725,27.3,,9.1275,12.56,,,2.0921
1985-01-09,39.45,1.141,26.335,11.3,1.3202,255.1,2.475,9.035,2.2,7.99,0.8145,2.652,831.3,2.8167,,0.4715,27.3,,9.135,12.58,,,2.1186
1985-01-10,39.43,1.134,26.3325,11.2675,1.3212,253.7,2.475,9.0375,2.2,7.792,0.8185,2.636,832.3,2.8167,,0.4719,27.3,,9.12,12.62,,,2.1097
1985-01-11,39.41,1.1245,26.3725,11.2825,1.3214,253.83,2.48,9.065,2.1965,7.8005,0.822,2.645,831.3,2.8167,,0.4715,27.3,,9.145,12.65,,,2.1739
1985-01-14,39.38,1.111,,11.43,1.3248,255.4,2.4945,9.1445,2.203,7.803,0.8171,2.677,832.3,2.8167,,0.4691,27.3,,9.236,12.63,,,2.2548
1985-01-15,39.37,1.1195,26.3725,11.405,1.3246,254.7,2.4935,9.1525,2.2015,7.798,0.8151,2.6805,833.3,2.8167,,0.4699,27.42,,9.2375,12.7,,,2.2989
1985-01-16,39.36,1.117,26.3725,11.415,1.3246,254.95,2.493,9.14,2.2,7.798,0.8184,2.6765,834.3,2.8167,,0.4699,27.42,,9.24,12.67,,,2.2857
