Date,CHRIS/ICE_BPB1,CHRIS/MX_SXH1,CHRIS/MGEX_IW1,CHRIS/ICE_P1,CHRIS/ICE_IW1,CHRIS/ICE_DW1,CHRIS/CME_RB31,CHRIS/MGEX_IC1,CHRIS/MGEX_IP1,CHRIS/MGEX_IS1,CHRIS/MX_CGZ1,CHRIS/CME_LB1,CHRIS/CME_IBV1,CHRIS/ICE_ZJ1,CHRIS/CME_NG31,CHRIS/ICE_AR1,CHRIS/CME_EH1,CHRIS/ICE_KRU1,CHRIS/ICE_SS1,CHRIS/MGEX_IH1,CHRIS/MX_SXM1,CHRIS/CME_NG41,CHRIS/CME_CI1,CHRIS/MX_SXA1,CHRIS/MX_LGB1,CHRIS/MX_SXB1,CHRIS/MX_SCF1,CHRIS/CME_RB21,CHRIS/MX_SXY1,CHRIS/ICE_Y1,CHRIS/ICE_MP1,CHRIS/ICE_NT1,CHRIS/CME_HG11,CHRIS/ICE_ZR1,CHRIS/ICE_SF1,CHRIS/CME_RR1,CHRIS/CME_DA1,CHRIS/CME_ED31,CHRIS/ICE_WA1
2005-02-16,,,0.0,0.0,,,,0.0,35.0,0.0,,588.0,,,,163.0,,,0.0,0.0,,,,,,,,,,20.0,85.0,,125.0,150.0,,413.0,,0.0,
2005-02-17,,,0.0,0.0,,,,17.0,27.0,0.0,,518.0,,,,19.0,,,23.0,0.0,,,,,,,,,,30.0,62.0,,147.0,234.0,,703.0,,0.0,
2005-02-18,,,5.0,0.0,,,,1.0,10.0,0.0,,332.0,,,,49.0,,,14.0,0.0,,,,,,,,,,10.0,38.0,,188.0,577.0,,390.0,,0.0,
2005-02-21,,,,0.0,,,,,,,,,,,,57.0,,,218.0,,,,,,,,,,,10.0,12.0,,,493.0,,,,,
2005-02-22,,,10.0,0.0,,,,1.0,30.0,0.0,,666.0,,,,0.0,,,0.0,0.0,,,,,,,,,,20.0,13.0,,109.0,241.0,,1218.0,,0.0,
2005-02-23,,,0.0,0.0,,,,0.0,2.0,0.0,,520.0,,,,45.0,,,33.0,0.0,,,,,,,,,,0.0,52.0,,102.0,1528.0,,1253.0,,0.0,
2005-02-24,,,0.0,0.0,,,,0.0,15.0,0.0,,321.0,,,,47.0,,,287.0,0.0,,,,,,,,,,40.0,59.0,,137.0,636.0,,1407.0,,0.0,
2005-02-25,,,0.0,0.0,,,,0.0,0.0,0.0,,1039.0,,,,2459.0,,,389.0,0.0,,,,,,,,,,0.0,84.0,,0.0,126.0,,1066.0,,0.0,
2005-02-28,,,0.0,0.0,,,,0.0,0.0,0.0,,656.0,,,,46.0,,,262.0,0.0,,,,,,,,,,0.0,13.0,,0.0,247.0,,269.0,,0.0,
2005-03-01,,,0.0,0.0,,,,0.0,0.0,0.0,,773.0,,,,7.0,,,139.0,0.0,,,,,,,,,,0.0,41.0,,0.0,532.0,,72.0,,0.0,
2005-03-02,,,1.0,0.0,,,,0.0,0.0,0.0,,834.0,,,,42.0,,,18.0,0.0,,,,,,,,,,0.0,43.0,,0.0,762.0,,31.0,,0.0,
2005-03-03,,,11.0,0.0,,,,10.0,0.0,0.0,,404.0,,,,377.0,,,42.0,0.0,,,,,,,,,,0.0,87.0,,0.0,1106.0,,24.0,,0.0,
2005-03-04,,,2.0,0.0,,,,0.0,0.0,0.0,,352.0,,,,44.0,,,9.0,0.0,,,,,,,,,,0.0,81.0,,0.0,517.0,,10.0,,0.0,
2005-03-07,,,0.0,0.0,,,,0.0,0.0,0.0,,257.0,,,,0.0,,,36.0,0.0,,,,,,,,,,0.0,12.0,,1.0,1539.0,,4.0,,0.0,
2005-03-09,,,4.0,0.0,,,,0.0,0.0,0.0,,204.0,,,,7.0,,,50.0,0.0,,,,,,,,,,0.0,132.0,,1.0,459.0,,0.0,,0.0,
2005-03-10,,,8.0,0.0,,,,0.0,1.0,0.0,,232.0,,,,6.0,,,3.0,0.0,,,,,,,,,,0.0,49.0,,0.0,2.0,,7.0,,0.0,
2005-03-11,,,0.0,0.0,,,,0.0,10.0,0.0,,151.0,,,,0.0,,,104.0,0.0,,,,,,,,,,0.0,100.0,,0.0,102.0,,50.0,,0.0,
2005-03-14,,,0.0,0.0,,,,0.0,0.0,0.0,,206.0,,,,11.0,,,7.0,0.0,,,,,,,,,,0.0,9.0,,0.0,39.0,,54.0,,0.0,
2005-03-15,,,0.0,0.0,,,,0.0,0.0,0.0,,131.0,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,1.0,,0.0,
2005-03-16,,,0.0,0.0,,,,0.0,5.0,0.0,,1051.0,,,,,,,,0.0,,,,,,,,,,0.0,122.0,,0.0,,,7.0,,0.0,
2005-03-17,,,0.0,0.0,,,,0.0,0.0,0.0,,621.0,,,,50.0,,,8.0,0.0,,,,,,,,,,0.0,24.0,,0.0,476.0,,5.0,,0.0,
2005-03-18,,,0.0,0.0,,,,0.0,10.0,0.0,,438.0,,,,0.0,,,104.0,0.0,,,,,,,,,,0.0,124.0,,0.0,345.0,,0.0,,0.0,
2005-03-21,,,0.0,0.0,,,,0.0,0.0,0.0,,676.0,,,,7.0,,,9.0,0.0,,,,,,,,,,0.0,44.0,,1.0,630.0,,0.0,,0.0,
2005-03-22,,,0.0,0.0,,,,0.0,0.0,0.0,,705.0,,,,1.0,,,19.0,0.0,,,,,,,,,,0.0,36.0,,0.0,105.0,,303.0,,0.0,
2005-03-23,,,0.0,0.0,,,,0.0,0.0,0.0,,624.0,,,15.0,0.0,,,22.0,0.0,,,,,,,,,,0.0,76.0,,0.0,129.0,,375.0,,0.0,
2005-03-24,,,0.0,0.0,,,,0.0,0.0,0.0,,278.0,,,,123.0,,,16.0,0.0,,,,,,,,,,0.0,59.0,,0.0,203.0,,165.0,,0.0,
2005-03-29,,,0.0,0.0,,,,0.0,0.0,0.0,,683.0,,,,513.0,,,19.0,0.0,,,,,,,,,,0.0,0.0,,0.0,16.0,,125.0,,0.0,
2005-03-30,,,0.0,0.0,,,,0.0,14.0,0.0,,505.0,,,,53.0,,,1222.0,0.0,,,,,,,,,,0.0,74.0,,3.0,197.0,,342.0,,0.0,
2005-03-31,,,0.0,0.0,,,,0.0,0.0,0.0,,1033.0,,,,0.0,,,33.0,0.0,,,,,,,,,,0.0,38.0,,0.0,26.0,,2395.0,,0.0,
2005-04-01,,,0.0,0.0,,,,0.0,0.0,0.0,,630.0,,,,102.0,,,38.0,0.0,,,,,,,,,,0.0,62.0,,48.0,72.0,,261.0,,0.0,
2005-04-04,,,0.0,0.0,,,,0.0,0.0,0.0,,799.0,,,,70.0,,,1904.0,0.0,,,,,,,,,,0.0,68.0,,11.0,34.0,,474.0,,0.0,
2005-04-05,,,0.0,0.0,,,,0.0,0.0,0.0,,797.0,,,,108.0,,,297.0,0.0,,,,,,,,,,0.0,112.0,,37.0,47.0,,239.0,,0.0,
2005-04-06,,,0.0,0.0,,,,0.0,0.0,0.0,,656.0,,,1.0,0.0,,,8.0,0.0,,,,,,,,,,0.0,127.0,,23.0,53.0,,152.0,,0.0,
2005-04-07,,,0.0,0.0,,,,0.0,5.0,0.0,,604.0,,,,9.0,,,39.0,0.0,,,,,,,,,,0.0,133.0,,1.0,51.0,,68.0,,0.0,
2005-04-08,,,0.0,0.0,,,,0.0,0.0,0.0,,561.0,,,,4.0,,,43.0,0.0,,,,,,,,,,0.0,120.0,,0.0,17.0,,372.0,,0.0,
2005-04-11,,,0.0,0.0,,,,0.0,0.0,0.0,,1121.0,,,,194.0,,,42.0,0.0,,,,,,,,,,0.0,10.0,,0.0,127.0,,1916.0,,0.0,
2005-04-12,,,0.0,0.0,,,,0.0,0.0,0.0,,601.0,,,,0.0,,,12.0,0.0,,,,,,,,,,0.0,46.0,,0.0,49.0,,639.0,,0.0,
2005-04-13,,,0.0,0.0,,,,0.0,0.0,0.0,,796.0,,,,148.0,,,51.0,0.0,,,,,,,,,,0.0,123.0,,0.0,4.0,,336.0,,0.0,
2005-04-14,,,0.0,0.0,,,,0.0,0.0,0.0,,675.0,,,,134.0,,,16.0,0.0,,,,,,,,,,0.0,114.0,,6.0,19.0,,766.0,,0.0,
2005-04-15,,,0.0,0.0,,,,0.0,0.0,0.0,,327.0,,,,51.0,,,7.0,0.0,,,,,,,,,,0.0,100.0,,0.0,72.0,,151.0,,0.0,
2005-04-18,,,0.0,0.0,,,,0.0,0.0,0.0,,422.0,,,,0.0,,,17.0,0.0,,,,,,,,,,0.0,137.0,,0.0,27.0,,451.0,,0.0,
2005-04-19,,,0.0,0.0,,,,0.0,0.0,0.0,,672.0,,,2.0,1.0,,,21.0,0.0,,,,,,,,,,0.0,117.0,,0.0,49.0,,331.0,,0.0,
2005-04-20,,,0.0,0.0,,,,0.0,0.0,0.0,,309.0,,,,0.0,,,403.0,0.0,,,,,,,,,,0.0,80.0,,1.0,32.0,,267.0,,0.0,
2005-04-21,,,0.0,0.0,,,,0.0,0.0,0.0,,701.0,,,,6.0,,,32.0,0.0,,,,,,,,,,0.0,69.0,,40.0,57.0,,168.0,,0.0,
2005-04-22,,,0.0,0.0,,,,0.0,0.0,0.0,,858.0,,,,116.0,,,111.0,0.0,,,,,,,,,,0.0,55.0,,0.0,67.0,,115.0,,0.0,
2005-04-25,,,0.0,0.0,,,,0.0,0.0,0.0,,529.0,,,,54.0,,,143.0,0.0,,,,,,,,,,0.0,64.0,,0.0,209.0,,1085.0,,0.0,
2005-04-26,,,0.0,0.0,,,,0.0,0.0,0.0,,552.0,,,,0.0,,,13.0,0.0,,,,,,,,,,0.0,123.0,,4.0,114.0,,489.0,,0.0,
2005-04-27,,,0.0,0.0,,,,0.0,0.0,0.0,,722.0,,,,9.0,,,16.0,0.0,,,,,,,,,,0.0,69.0,,0.0,466.0,,617.0,,0.0,
2005-04-28,,,0.0,0.0,,,,0.0,0.0,0.0,,488.0,,,,100.0,,,8.0,0.0,,,,,,,,,,0.0,150.0,,12.0,4.0,,545.0,,0.0,
2005-04-29,,,0.0,0.0,,,,0.0,0.0,0.0,,636.0,,,,87.0,,,3.0,0.0,,,,,,,,,,0.0,104.0,,212.0,504.0,,48.0,,0.0,
2005-05-02,,,0.0,,,,,0.0,0.0,0.0,,333.0,,,,6.0,,,91.0,0.0,,,,,,,,,,,88.0,,19.0,39.0,,125.0,,0.0,
2005-05-03,,,0.0,0.0,,,,0.0,0.0,0.0,,741.0,,,,59.0,,,63.0,0.0,,,,,,,,,,0.0,8.0,,6.0,27.0,,145.0,,0.0,
2005-05-04,,,0.0,0.0,,,,0.0,0.0,0.0,,544.0,,,,12.0,,,24.0,0.0,,,,,,,,,,0.0,120.0,,16.0,34.0,,3.0,,0.0,
2005-05-06,,,0.0,0.0,,,,0.0,0.0,0.0,,305.0,,,,57.0,,,208.0,0.0,,,,,,,,,,0.0,54.0,,1.0,479.0,,11.0,,0.0,
2005-05-09,,,0.0,0.0,,,,0.0,0.0,0.0,,276.0,,,,0.0,,,6.0,0.0,,,,,,,,,,0.0,70.0,,100.0,281.0,,3.0,,0.0,
2005-05-10,,,0.0,0.0,,,,0.0,0.0,0.0,,250.0,,,,32.0,,,10.0,0.0,,,,,,,,,,0.0,40.0,,5.0,129.0,,0.0,,0.0,
2005-05-11,,,0.0,0.0,,,,0.0,0.0,0.0,,168.0,,,40.0,0.0,,,14.0,0.0,,,,,,,,,,0.0,126.0,,0.0,586.0,,4.0,,0.0,
2005-05-12,,,0.0,0.0,,,,0.0,0.0,0.0,,238.0,,,,0.0,,,58.0,0.0,,,,,,,,,,0.0,116.0,,9.0,366.0,,0.0,,0.0,
2005-05-13,,,0.0,0.0,,,,0.0,1.0,0.0,,108.0,,,,15.0,,,87.0,0.0,,,,,,,,,,0.0,77.0,,282.0,154.0,,5.0,,0.0,
2005-05-17,,,0.0,0.0,,,,0.0,0.0,0.0,,537.0,,,,445.0,,,934.0,0.0,,,,,,,,,,0.0,61.0,,27.0,399.0,,17.0,,0.0,
2005-05-18,,,0.0,0.0,,,,0.0,0.0,0.0,,399.0,,,,0.0,,,527.0,0.0,,,,,,,,,,0.0,146.0,,1.0,329.0,,1.0,,0.0,
2005-05-19,,,0.0,0.0,,,,0.0,0.0,0.0,,463.0,,,,72.0,,,98.0,0.0,,,,,,,,,,0.0,66.0,,43.0,515.0,,1.0,,0.0,
2005-05-20,,,0.0,0.0,,,,0.0,0.0,0.0,,450.0,,,,1.0,,,7.0,0.0,,,,,,,,,,0.0,48.0,,39.0,53.0,,601.0,,0.0,
2005-05-23,,,0.0,0.0,,,,0.0,0.0,0.0,,342.0,,,,0.0,,,22.0,0.0,,,,,,,,,,0.0,54.0,,0.0,565.0,,176.0,,0.0,
2005-05-24,,,0.0,0.0,,,,0.0,0.0,0.0,,538.0,,,,52.0,,,13.0,0.0,,,,,,,,,,0.0,42.0,,50.0,210.0,,239.0,,0.0,
2005-05-25,,,0.0,0.0,,,,0.0,0.0,0.0,,248.0,,,,113.0,,,4.0,0.0,,,,,,,,,,0.0,202.0,,108.0,26.0,,338.0,,0.0,
2005-05-26,,,0.0,0.0,,,,0.0,0.0,0.0,,488.0,,,,2.0,,,18.0,0.0,,,,,,,,,,0.0,94.0,,248.0,282.0,,117.0,,0.0,
2005-05-27,,,0.0,0.0,,,,0.0,0.0,0.0,,324.0,,,1.0,0.0,,,23.0,0.0,,1.0,,,,,,,,0.0,74.0,,0.0,297.0,,388.0,,0.0,
2005-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,,,0.0,0.0,,,,0.0,0.0,0.0,,1138.0,,,,105.0,,,26.0,0.0,,,,,,,,,,0.0,36.0,,0.0,511.0,,2839.0,,0.0,
2005-06-01,,,0.0,0.0,,,,0.0,0.0,0.0,,777.0,,,,151.0,,,143.0,0.0,,,,,,,,,,0.0,62.0,,0.0,729.0,,624.0,,0.0,
2005-06-02,,,0.0,0.0,,,,0.0,0.0,0.0,,589.0,,,,2402.0,,,1842.0,0.0,,,,,,,,,,0.0,86.0,,2.0,638.0,,460.0,,0.0,
2005-06-03,,,0.0,0.0,,,,0.0,0.0,0.0,,484.0,,,,75.0,,,132.0,0.0,,,,,,,,,,0.0,128.0,,4.0,238.0,,228.0,,0.0,
2005-06-06,,,0.0,0.0,,,,0.0,0.0,0.0,,547.0,,,,153.0,,,12.0,0.0,,,,,,,,,,0.0,6.0,,0.0,36.0,,284.0,,0.0,
2005-06-07,,,0.0,0.0,,,,0.0,0.0,0.0,,405.0,,,,289.0,,,294.0,0.0,,,,,,,,,,0.0,280.0,,0.0,1797.0,,771.0,,0.0,
2005-06-08,,,0.0,0.0,,,,0.0,0.0,0.0,,638.0,,,,6.0,,,18.0,0.0,,,,,,,,,,0.0,42.0,,0.0,121.0,,481.0,,0.0,
2005-06-09,,,0.0,0.0,,,,0.0,0.0,0.0,,278.0,,,,56.0,,,242.0,0.0,,,,,,,,,,0.0,184.0,,0.0,214.0,,333.0,,0.0,
2005-06-10,,,0.0,0.0,,,,0.0,0.0,0.0,,512.0,,,,4.0,,,8.0,0.0,,,,,,,,,,0.0,16.0,,0.0,7.0,,142.0,,0.0,
2005-06-13,,,0.0,0.0,,,,0.0,0.0,0.0,,533.0,,,,11.0,,,23.0,0.0,,,,,,,,,,0.0,22.0,,0.0,20.0,,252.0,,0.0,
2005-06-14,,,0.0,0.0,,,,0.0,0.0,0.0,,479.0,,,,0.0,,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,5.0,,533.0,,0.0,
2005-06-15,,,0.0,0.0,,,,0.0,0.0,0.0,,331.0,,,,,,,,0.0,,,,,,,,,,0.0,110.0,,0.0,,,521.0,,0.0,
2005-06-16,,,0.0,0.0,,,,0.0,0.0,0.0,,441.0,,,,0.0,,,117.0,0.0,,,,,,,,,,0.0,79.0,,0.0,41.0,,208.0,,0.0,
2005-06-17,,,0.0,0.0,,,,0.0,0.0,0.0,,487.0,,,,0.0,,,136.0,0.0,,,,,,,,,,0.0,173.0,,12.0,61.0,,331.0,,0.0,
2005-06-20,,,0.0,0.0,,,,0.0,0.0,0.0,,479.0,,,,4.0,,,1.0,0.0,,,81.0,,,,,,,0.0,60.0,,0.0,541.0,,404.0,,0.0,
2005-06-21,,,0.0,0.0,,,,0.0,0.0,0.0,,440.0,,,,0.0,,,60.0,0.0,,,30.0,,,,,,,0.0,32.0,,0.0,130.0,,989.0,,0.0,
2005-06-22,,,0.0,0.0,,,,0.0,0.0,0.0,,661.0,,,,2.0,,,275.0,0.0,,,29.0,,,,,,,0.0,142.0,,0.0,73.0,,542.0,,0.0,
2005-06-23,,,0.0,0.0,,,,0.0,0.0,0.0,,315.0,,,,0.0,,,36.0,0.0,,,28.0,,,,,,,0.0,79.0,,0.0,774.0,,202.0,,0.0,
2005-06-24,,,0.0,0.0,,,,0.0,0.0,0.0,,653.0,,,,45.0,,,21.0,0.0,,,15.0,,,,,,,0.0,54.0,,0.0,400.0,,376.0,,0.0,
2005-06-27,,,0.0,0.0,,,,0.0,0.0,0.0,,426.0,,,,0.0,,,20.0,0.0,,,22.0,,,,,,,0.0,30.0,,0.0,44.0,,556.0,,0.0,
2005-06-28,,,0.0,0.0,,,,0.0,0.0,0.0,,479.0,,,,27.0,,,13.0,0.0,,,41.0,,,,,,,0.0,58.0,,2.0,7.0,,784.0,,0.0,
2005-06-29,,,0.0,0.0,,,,0.0,0.0,0.0,,503.0,,,,0.0,,,27.0,0.0,,,30.0,,,,,,,0.0,62.0,,108.0,196.0,,408.0,,0.0,
2005-06-30,,,0.0,0.0,,,,0.0,0.0,0.0,,459.0,,,,3.0,,,29.0,0.0,,,44.0,,,,,,,0.0,102.0,,9.0,105.0,,725.0,,0.0,
2005-07-01,,,0.0,0.0,,,,0.0,0.0,0.0,,435.0,,,,26.0,,,49.0,0.0,,,14.0,,,,,,,0.0,36.0,,1.0,267.0,,52.0,,0.0,
2005-07-04,,,,0.0,,,,,,,,,,,,24.0,,,111.0,,,,,,,,,,,0.0,106.0,,,567.0,,,,,
2005-07-05,,,0.0,0.0,,,,0.0,0.0,0.0,,394.0,,,,0.0,,,32.0,0.0,,,48.0,,,,,,,0.0,33.0,,49.0,20.0,,318.0,,0.0,
2005-07-06,,,0.0,0.0,,,,0.0,0.0,0.0,,304.0,,,,63.0,,,564.0,0.0,,,23.0,,,,,,,0.0,138.0,,0.0,152.0,,51.0,,0.0,
2005-07-07,,,0.0,0.0,,,,0.0,0.0,0.0,,220.0,,,,121.0,,,40.0,0.0,,,38.0,,,,,,,0.0,76.0,,27.0,1.0,,24.0,,0.0,
2005-07-08,,,0.0,0.0,,,,0.0,0.0,0.0,,136.0,,,,0.0,,,749.0,0.0,,,163.0,,,,,,,0.0,158.0,,0.0,0.0,,7.0,,0.0,
2005-07-11,,,0.0,0.0,,,,0.0,0.0,0.0,,394.0,,,,6.0,,,65.0,0.0,,,26.0,,,,,,,0.0,134.0,,0.0,26.0,,58.0,,0.0,
2005-07-12,,,0.0,0.0,,,,0.0,0.0,0.0,,172.0,,,,1.0,,,670.0,0.0,,,29.0,,,,,,,0.0,142.0,,23.0,14.0,,25.0,,0.0,
2005-07-13,,,0.0,0.0,,,,0.0,0.0,0.0,,377.0,,,,7.0,,,13.0,0.0,,,19.0,,,,,,,0.0,51.0,,2.0,280.0,,84.0,,0.0,
2005-07-14,,,0.0,0.0,,,,0.0,0.0,0.0,,363.0,,,,3136.0,,,22.0,0.0,,,52.0,,,,,,,0.0,42.0,,0.0,23.0,,5.0,,0.0,
2005-07-15,,,0.0,0.0,,,,0.0,0.0,0.0,,113.0,,,,1.0,,,15.0,0.0,,,31.0,,,,,,,0.0,92.0,,0.0,2.0,,1.0,,0.0,
2005-07-18,,,0.0,0.0,,,,0.0,0.0,0.0,,467.0,,,,0.0,,,87.0,0.0,,,37.0,,,,,,,0.0,53.0,,14.0,8.0,,1.0,,0.0,
2005-07-19,,,0.0,0.0,,,,0.0,0.0,0.0,,726.0,,,,0.0,,,4.0,0.0,,,77.0,,,,,,,10.0,53.0,,1.0,1.0,,1.0,,0.0,
2005-07-20,,,0.0,0.0,,,,0.0,0.0,0.0,,437.0,,,,0.0,,,15.0,0.0,,,35.0,,,,,,,0.0,49.0,,0.0,43.0,,1.0,,0.0,
2005-07-21,,,0.0,0.0,,,,0.0,0.0,0.0,,447.0,,,,2.0,,,62.0,0.0,,,243.0,,,,,,,0.0,110.0,,0.0,0.0,,513.0,,0.0,
2005-07-22,,,0.0,0.0,,,,0.0,0.0,0.0,,326.0,,,,6.0,,,57.0,0.0,,,16.0,,,,,,,0.0,100.0,,0.0,19.0,,521.0,,0.0,
2005-07-25,,,0.0,0.0,,,,0.0,0.0,0.0,,729.0,,,,5.0,,,8.0,0.0,,,83.0,,,,,,,0.0,57.0,,0.0,94.0,,474.0,,0.0,
2005-07-26,,,0.0,0.0,,,,0.0,0.0,0.0,,714.0,,,,5.0,,,4.0,0.0,,,73.0,,,,,,,0.0,104.0,,73.0,2.0,,268.0,,0.0,
2005-07-27,,,0.0,0.0,,,,0.0,0.0,0.0,,377.0,,,,0.0,,,28.0,0.0,,,102.0,,,,,,,0.0,68.0,,0.0,56.0,,160.0,,0.0,
2005-07-28,,,0.0,0.0,,,,0.0,0.0,0.0,,455.0,,,,1.0,,,6.0,0.0,,,8.0,,,,,,,0.0,106.0,,0.0,4.0,,154.0,,0.0,
2005-07-29,,,0.0,0.0,,,,0.0,0.0,0.0,,1042.0,,,,1.0,,,10.0,0.0,,,4.0,,,,,,,0.0,50.0,,0.0,82.0,,538.0,,0.0,
2005-08-01,,,0.0,0.0,,,,0.0,0.0,0.0,,883.0,,,,115.0,,,0.0,0.0,,,52.0,,,,,,,0.0,42.0,,0.0,84.0,,607.0,,0.0,
2005-08-02,,,0.0,0.0,,,,0.0,0.0,0.0,,613.0,,,,123.0,,,87.0,0.0,,,8.0,,,,,,,0.0,38.0,,8.0,515.0,,277.0,,0.0,
2005-08-03,,,0.0,0.0,,,,0.0,0.0,0.0,,536.0,,,,79.0,,,18.0,0.0,,5.0,57.0,,,,,,,0.0,77.0,,0.0,80.0,,313.0,,0.0,
2005-08-04,,,0.0,0.0,,,,0.0,0.0,0.0,,369.0,,,,0.0,,,3.0,0.0,,,54.0,,,,,,,0.0,38.0,,0.0,215.0,,486.0,,0.0,
2005-08-05,,,0.0,0.0,,,,0.0,0.0,0.0,,701.0,,,,2.0,,,49.0,0.0,,,67.0,,,,,,,10.0,66.0,,2.0,38.0,,408.0,,0.0,
2005-08-08,,,0.0,0.0,,,,0.0,0.0,0.0,,283.0,,,,0.0,,,61.0,0.0,,,98.0,,,,,,,0.0,138.0,,0.0,898.0,,75.0,,0.0,
2005-08-09,,,0.0,0.0,,,,0.0,0.0,0.0,,400.0,,,,64.0,,,10.0,0.0,,,94.0,,,,,,,0.0,18.0,,6.0,402.0,,429.0,,0.0,
2005-08-10,,,0.0,0.0,,,,0.0,0.0,0.0,,457.0,,,,113.0,,,4.0,0.0,,,60.0,,,,,,,0.0,18.0,,0.0,0.0,,187.0,,0.0,
2005-08-11,,,0.0,0.0,,,,0.0,0.0,0.0,,290.0,,,,0.0,,,33.0,0.0,,,47.0,,,,,,,0.0,88.0,,0.0,46.0,,202.0,,0.0,
2005-08-12,,,0.0,0.0,,,,0.0,0.0,0.0,,498.0,,,,32.0,,,0.0,0.0,,,83.0,,,,,,,0.0,50.0,,0.0,33.0,,714.0,,0.0,
2005-08-15,,,0.0,0.0,,,,0.0,0.0,0.0,,713.0,,,,4.0,,,9.0,0.0,,,26.0,,,,,,,0.0,80.0,,0.0,100.0,,468.0,,0.0,
2005-08-16,,,0.0,0.0,,,,0.0,0.0,0.0,,462.0,,,,0.0,,,15.0,0.0,,,59.0,,,,,,,0.0,7.0,,0.0,22.0,,192.0,,0.0,
2005-08-17,,,0.0,0.0,,,,0.0,0.0,0.0,,270.0,,,,3.0,,,59.0,0.0,,,55.0,,,,,,,0.0,77.0,,0.0,18.0,,353.0,,0.0,
2005-08-18,,,0.0,0.0,,,,0.0,0.0,0.0,,394.0,,,,132.0,,,38.0,0.0,,,23.0,,,,,,,0.0,61.0,,0.0,3.0,,403.0,,0.0,
2005-08-19,,,0.0,0.0,,,,0.0,0.0,0.0,,402.0,,,,175.0,,,17.0,0.0,,,34.0,,,,,,,0.0,44.0,,0.0,41.0,,333.0,,0.0,
2005-08-22,,,0.0,0.0,,,,0.0,0.0,0.0,,272.0,,,,108.0,,,2.0,0.0,,,49.0,,,,,,,0.0,36.0,,1.0,12.0,,556.0,,0.0,
2005-08-23,,,0.0,0.0,,,,0.0,0.0,0.0,,295.0,,,,52.0,,,1.0,0.0,,,51.0,,,,,,,0.0,38.0,,13.0,152.0,,1297.0,,0.0,
2005-08-24,,,0.0,0.0,,,,0.0,0.0,0.0,,449.0,,,,6.0,,,33.0,0.0,,,41.0,,,,,,,20.0,30.0,,0.0,2.0,,678.0,,0.0,
2005-08-25,,,0.0,0.0,,,,0.0,0.0,0.0,,377.0,,,,5.0,,,423.0,0.0,,,17.0,,,,,,,0.0,74.0,,15.0,37.0,,429.0,,0.0,
2005-08-26,,,0.0,0.0,,,,0.0,0.0,0.0,,364.0,,,,47.0,,,124.0,0.0,,,6.0,,,,,,,0.0,51.0,,2.0,0.0,,225.0,,0.0,
2005-08-29,,,0.0,,,,,0.0,0.0,0.0,,360.0,,,,0.0,,,0.0,0.0,,,38.0,,,,,,,,44.0,,0.0,0.0,,697.0,,0.0,
2005-08-30,,,0.0,0.0,,,,0.0,0.0,0.0,,577.0,,,,276.0,,,1450.0,0.0,,,29.0,,,,,,,10.0,12.0,,5.0,1.0,,950.0,,0.0,
2005-08-31,,,0.0,0.0,,,,0.0,0.0,0.0,,643.0,,,,0.0,,,1.0,0.0,,,29.0,,,,,,,0.0,205.0,,0.0,690.0,,563.0,,0.0,
2005-09-01,,,0.0,0.0,,,,0.0,0.0,0.0,,1040.0,,,,85.0,,,35.0,0.0,,,49.0,,,,,,,0.0,72.0,,0.0,144.0,,76.0,,0.0,
2005-09-02,,,0.0,0.0,,,,0.0,0.0,0.0,,372.0,,,,0.0,,,74.0,0.0,,,8.0,,,,,,,10.0,110.0,,10.0,471.0,,45.0,,0.0,
2005-09-05,,,,0.0,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,,,0.0,68.0,,,300.0,,,,,
2005-09-06,,,0.0,0.0,,,,0.0,0.0,0.0,,632.0,,,,0.0,,,14.0,0.0,,,10.0,,,,,,,0.0,242.0,,4.0,4.0,,19.0,,0.0,
2005-09-07,,,0.0,0.0,,,,0.0,0.0,0.0,,420.0,,,,8.0,,,17.0,0.0,,,30.0,,,,,,,0.0,73.0,,109.0,123.0,,27.0,,0.0,
2005-09-08,,,0.0,0.0,,,,0.0,0.0,0.0,,345.0,,,,13.0,,,10.0,0.0,,,4.0,,,,,,,0.0,36.0,,54.0,9.0,,28.0,,0.0,
2005-09-09,,,0.0,0.0,,,,0.0,0.0,0.0,,543.0,,,,150.0,,,20.0,0.0,,,5.0,,,,,,,0.0,177.0,,24.0,458.0,,7.0,,0.0,
2005-09-12,,,0.0,0.0,,,,0.0,0.0,0.0,,305.0,,,,23.0,,,7.0,0.0,,,48.0,,,,,,,0.0,55.0,,30.0,9.0,,8.0,,0.0,
2005-09-13,,,0.0,0.0,,,,0.0,0.0,0.0,,407.0,,,,118.0,,,419.0,0.0,,,7.0,,,,,,,0.0,7.0,,48.0,232.0,,40.0,,0.0,
2005-09-14,,,0.0,0.0,,,,0.0,0.0,0.0,,73.0,,,,0.0,,,240.0,0.0,,,53.0,,,,,,,30.0,49.0,,65.0,1639.0,,23.0,,0.0,
2005-09-15,,,0.0,0.0,,,,0.0,0.0,0.0,,37.0,,,,0.0,,,438.0,0.0,,,7.0,,,,,,,0.0,220.0,,78.0,402.0,,19.0,,0.0,
