index,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,ER,FB,FG,FU,GN,HC,I,IC,IF,IH,J,JD,JM,JR,L,LR,M,MA,ME,NI,OI,P,PB,PM,PP,RB,RI,RM,RO,RS,SF,SM,SN,SR,T,TA,TC,TF,V,WH,WR,WS,WT,Y,ZC,ZN
2006-04-07,-0.00950570342205,,,,,,,-0.00428265524625,,,,,,,,,,,,,,,,,,,,-0.0120967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-10,-0.00998080614203,,,,,,,-0.00501792114695,,,,,,,,,,,,,,,,,,,,-0.00997732426304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-11,0.0011632415665,,,,,,,-0.0136887608069,,,,,,,,,,,,,,,,,,,,0.00320659642694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-12,0.00348567002324,,,,,,,0.00073046018992,,,,,,,,,,,,,,,,,,,,0.00365296803653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-13,-0.00540331918178,,,,,,,-0.00875912408759,,,,,,,,,,,,,,,,,,,,-0.00636942675159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-14,0.00426852929763,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.00457875457875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-17,0.00850077279753,,,,,,,0.0180766449747,,,,,,,,,,,,,,,,,,,,0.0113947128532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-18,-0.00498084291188,,,,,,,-0.00213068181818,,,,,,,,,,,,,,,,,,,,-0.00630914826498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-19,0.00269541778976,,,,,,,0.00355871886121,,,,,,,,,,,,,,,,,,,,0.00408163265306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-20,-0.000768049155146,,,,,,,-0.00425531914894,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-21,-0.010760953113,,,,,,,-0.0135327635328,,,,,,,,,,,,,,,,,,,,-0.0140018066847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-24,0.00893550893551,,,,,,,0.0151624548736,,,,,,,,,,,,,,,,,,,,0.00916170407696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-25,-0.00231035810551,,,,,,,-0.00142247510669,,,,,,,,,,,,,,,,,,,,-0.000907852927826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-26,0.00463141644153,,,,,,,0.002849002849,,,,,,,,,,,,,,,,,,,,0.00636074511586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-27,0.00345754898194,,,,,,,0.0127840909091,,,,,,,,,,,,,,,,,,,,0.00406320541761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-28,0.00765696784073,,,,,,,0.0147265077139,,,,,,,,,,,,,,,,,,,,0.0130395683453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-08,0.00151975683891,,,,,,,-0.00138217000691,,,,,,,,,,,,,,,,,,,,0.00399467376831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-09,0.0128983308042,,,,,,,0.0200692041522,,,,,,,,,,,,,,,,,,,,0.0163572060124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-10,-0.00149812734082,,,,,,,-0.00407055630936,,,,,,,,,,,,,,,,,,,,-0.00173988690735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-11,0.00450112528132,,,,,,,0.00272479564033,,,,,,,,,,,,,,,,,,,,0.00923593618808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-12,0.00149365197909,,,,,,,0.000679347826087,,,,,,,,,,,,,,,,,,,,0.00665557404326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-15,0.00186428038777,,,,,,,0.00882552613714,,,,,,,,,,,,,,,,,,,,-0.000826446280992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-16,-0.0178637886118,,,,,,,-0.0195154777927,,,,,,,,,,,,,,,,,,,,-0.0326716294458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-17,0.00757862826828,,,,,,,0.00754975978037,,,,,,,,,,,,,,,,,,,,0.0123984608807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-18,-0.00150432493419,,,,,,,0.00132978723404,,,,,,,,,,,,,,,,,,,,-0.00464527027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-19,-0.00263653483992,,,,,,,-0.00132802124834,,,,,,,,,,,,,,,,,,,,-0.00424268137463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-22,-0.00679758308157,,,,,,,-0.0113031914894,,,,,,,,,,,,,,,,,,,,-0.017895185343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-23,0.006463878327,,,,,,,0.0121049092132,,,,,,,,,,,,,,,,,,,,0.00911062906725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-24,0.0086890819796,,,,,,,0.0106312292359,,,,,,,,,,,,,,,,,,,,0.0073086844368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-25,-0.00861423220974,,,,,,,-0.00328731097962,,,,,,,,,,,,,,,,,,,,-0.0110968843363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-26,0.00491122024934,,,,,,,0.0158311345646,,,,,,,,,,,,,,,,,,,,0.00776866637894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-29,-0.00187969924812,,,,,,,0.00324675324675,,,,,,,,,,,,,,,,,,,,-0.003426124197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-30,0.00263653483992,,,,,,,0.00129449838188,,,,,,,,,,,,,,,,,,,,0.0081650193382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,-0.00751314800902,,,,,,,-0.0135746606335,,,,,,,,,,,,,,,,,,,,-0.0106564364876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-01,-0.0181680545042,,,,,,,-0.019003931848,,,,,,,,,,,,,,,,,,,,-0.0172339508832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-02,0.00963762528913,,,,,,,0.0120240480962,,,,,,,,,,,,,,,,,,,,0.0184129767646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-05,0.0168003054601,,,,,,,0.00924092409241,,,,,,,,,,,,,,,,,,,,0.0223848471804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-06,0.00150206533984,,,,,,,-0.00784826684107,,,,,,,,,,,,,,,,,,,,0.00505263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-07,-0.00374953130859,,,,,,,-0.00329597890573,,,,,,,,,,,,,,,,,,,,-0.00879765395894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-08,-0.00564546480994,,,,,,,-0.00462962962963,,,,,,,,,,,,,,,,,,,,-0.00591715976331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-09,-0.00567751703255,,,,,,,-0.00199335548173,,,,,,,,,,,,,,,,,,,,-0.00637755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-12,0.00456794822992,,,,,,,0.00599201065246,,,,,,,,,,,,,,,,,,,,0.00898587933248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-13,-0.00303145130731,,,,,,,-0.0132362673726,,,,,,,,,,,,,,,,,,,,-0.00254452926209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-14,-0.00418091980236,,,,,,,-0.010060362173,,,,,,,,,,,,,,,,,,,,-0.0046768707483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-15,0.0,,,,,,,0.00271002710027,,,,,,,,,,,,,,,,,,,,0.0017086715079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-16,0.0030534351145,,,,,,,-0.00202702702703,,,,,,,,,,,,,,,,,,,,0.00298507462687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-19,-0.00532724505327,,,,,,,-0.00812457684496,,,,,,,,,,,,,,,,,,,,-0.00850340136054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-20,-0.000765110941086,,,,,,,0.00273037542662,,,,,,,,,,,,,,,,,,,,-0.00385934819897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-21,-0.00114854517611,,,,,,,0.00612661674609,,,,,,,,,,,,,,,,,,,,0.00129143349118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-22,0.00114986584898,,,,,,,0.00135317997294,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-23,-0.00306278713629,,,,,,,-0.00472972972973,,,,,,,,,,,,,,,,,,,,-0.00515907136715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-26,-0.0099846390169,,,,,,,-0.0040733197556,,,,,,,,,,,,,,,,,,,,-0.0125324114088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27,-0.0011636927851,,,,,,,0.00613496932515,,,,,,,,,,,,,,,,,,,,0.00262582056893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-28,-0.00233009708738,,,,,,,-0.00609756097561,,,,,,,,,,,,,,,,,,,,-0.00305543430816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-29,0.00350330868042,,,,,,,0.0040899795501,,,,,,,,,,,,,,,,,,,,0.00525394045534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,0.00659425911559,,,,,,,0.0020366598778,,,,,,,,,,,,,,,,,,,,0.0100174216028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-03,0.0019267822736,,,,,,,0.00135501355014,,,,,,,,,,,,,,,,,,,,0.00431220353601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-04,-0.00692307692308,,,,,,,-0.00541271989175,,,,,,,,,,,,,,,,,,,,-0.00386431945041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-05,-0.00193648334624,,,,,,,-0.00612244897959,,,,,,,,,,,,,,,,,,,,-0.0051724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-06,-0.0034924330617,,,,,,,-0.00479123887748,,,,,,,,,,,,,,,,,,,,-0.00259965337955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-07,0.000778816199377,,,,,,,-0.00618982118294,,,,,,,,,,,,,,,,,,,,0.00912250217202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-10,-0.0155642023346,,,,,,,-0.0124567474048,,,,,,,,,,,,,,,,,,,,-0.00559621179509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-11,0.00395256916996,,,,,,,0.00700770847933,,,,,,,,,,,,,,,,,,,,0.0112554112554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-12,-0.00354330708661,,,,,,,-0.00417536534447,,,,,,,,,,,,,,,,,,,,-0.0021404109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-13,-0.0110628210194,,,,,,,-0.0041928721174,,,,,,,,,,,,,,,,,,,,-0.00943800943801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-14,-0.0083899320815,,,,,,,-0.00210526315789,,,,,,,,,,,,,,,,,,,,-0.00216543958424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-17,0.0,,,,,,,0.00632911392405,,,,,,,,,,,,,,,,,,,,-0.00607638888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-18,-0.00483481063658,,,,,,,-0.0041928721174,,,,,,,,,,,,,,,,,,,,-0.00480349344978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-19,0.0,,,,,,,-0.00140350877193,,,,,,,,,,,,,,,,,,,,-0.00263273365511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-20,0.00607287449393,,,,,,,-0.00210822206606,,,,,,,,,,,,,,,,,,,,0.00219973603168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-21,-0.0124748490946,,,,,,,-0.0169014084507,,,,,,,,,,,,,,,,,,,,-0.0215100965759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-24,-0.00529747351263,,,,,,,-0.0107449856734,,,,,,,,,,,,,,,,,,,,0.00134589502019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-25,-0.000819336337567,,,,,,,-0.00144822592324,,,,,,,,,,,,,,,,,,,,0.00268817204301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-26,-0.00738007380074,,,,,,,-0.00704225352113,,,,,,,,,,,,,,,,,,,,-0.00625558534406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27,-0.0123915737299,,,,,,,0.000709219858156,,,,,,,,,,,,,,,,,,,,-0.00494604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-28,-0.00878293601004,,,,,,,0.00425230333097,,,,,,,,,,,,,,,,,,,,-0.00175284837862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-31,0.0215189873418,,,,,,,0.00776287932251,,,,,,,,,,,,,,,,,,,,0.0158033362599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-01,-0.0103263114416,,,,,,,-0.0119047619048,,,,,,,,,,,,,,,,,,,,-0.0146931719965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-02,0.00584307178631,,,,,,,-0.000708717221829,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-03,0.00124481327801,,,,,,,-0.00496453900709,,,,,,,,,,,,,,,,,,,,-0.00482456140351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-04,0.00663075010361,,,,,,,0.00498930862438,,,,,,,,,,,,,,,,,,,,0.0105773468488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-07,-0.0094689172499,,,,,,,-0.0113475177305,,,,,,,,,,,,,,,,,,,,-0.00872219799389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-08,-0.00623441396509,,,,,,,-0.00573888091822,,,,,,,,,,,,,,,,,,,,-0.0145182578091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-09,0.000418235048097,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.00267857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-10,0.0,,,,,,,0.0036075036075,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-11,-0.000418060200669,,,,,,,0.00431344356578,,,,,,,,,,,,,,,,,,,,-0.00489759572573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-14,-0.0125835627212,,,,,,,-0.00858983536149,,,,,,,,,,,,,,,,,,,,-0.0116331096197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-15,0.00597371565114,,,,,,,0.0086642599278,,,,,,,,,,,,,,,,,,,,0.0076957899502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-16,0.00395882818686,,,,,,,0.00214745884037,,,,,,,,,,,,,,,,,,,,0.00494159928122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-17,0.00236593059937,,,,,,,0.0128571428571,,,,,,,,,,,,,,,,,,,,0.00268216361198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-18,0.00786782061369,,,,,,,0.00211565585331,,,,,,,,,,,,,,,,,,,,0.0102541239412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-21,-0.00195160031226,,,,,,,-0.00211118930331,,,,,,,,,,,,,,,,,,,,-0.00441306266549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-22,0.00117324990223,,,,,,,0.00211565585331,,,,,,,,,,,,,,,,,,,,0.00443262411348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-23,-0.00078125,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.000882612533098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-24,0.000390930414386,,,,,,,-0.00351864883885,,,,,,,,,,,,,,,,,,,,-0.00220458553792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-25,-0.0042985541227,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.00309323906319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-28,-0.00510204081633,,,,,,,-0.00423728813559,,,,,,,,,,,,,,,,,,,,-0.00797872340426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-29,-0.00355029585799,,,,,,,-0.00496453900709,,,,,,,,,,,,,,,,,,,,-0.00580875781948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-30,0.00237529691211,,,,,,,-0.0106913756237,,,,,,,,,,,,,,,,,,,,0.00134831460674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,0.00908372827804,,,,,,,0.00864553314121,,,,,,,,,,,,,,,,,,,,0.0112208258528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01,0.00156555772994,,,,,,,0.000714285714286,,,,,,,,,,,,,,,,,,,,0.000443852640923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-04,-0.0062524423603,,,,,,,-0.00428265524625,,,,,,,,,,,,,,,,,,,,-0.0075421472937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-05,0.000786472670075,,,,,,,0.00573476702509,,,,,,,,,,,,,,,,,,,,0.00402324541797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-06,0.011394891945,,,,,,,0.00926585887384,,,,,,,,,,,,,,,,,,,,0.0124666073019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-07,-0.0143745143745,,,,,,,-0.00353107344633,,,,,,,,,,,,,,,,,,,,-0.0202286719437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-08,0.00591249507292,,,,,,,0.00850460666194,,,,,,,,,,,,,,,,,,,,0.00583482944345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-11,-0.00235109717868,,,,,,,-0.00773014757554,,,,,,,,,,,,,,,,,,,,-0.00981704596162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-12,0.00117831893166,,,,,,,-0.0028328611898,,,,,,,,,,,,,,,,,,,,0.00225326723749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-13,0.0,,,,,,,-0.000710227272727,,,,,,,,,,,,,,,,,,,,0.00179856115108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-14,0.00392310710082,,,,,,,0.00639658848614,,,,,,,,,,,,,,,,,,,,0.00179533213645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-15,-0.00351699882767,,,,,,,-0.00353107344633,,,,,,,,,,,,,,,,,,,,-0.00224014336918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-18,0.00470588235294,,,,,,,0.00283486888731,,,,,,,,,,,,,,,,,,,,0.00763358778626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-19,-0.00351288056206,,,,,,,-0.00424028268551,,,,,,,,,,,,,,,,,,,,-0.00490196078431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-20,-0.00313356835096,,,,,,,-0.00354861603974,,,,,,,,,,,,,,,,,,,,-0.00537393640842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-21,-0.000392927308448,,,,,,,-0.0042735042735,,,,,,,,,,,,,,,,,,,,0.002251238181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22,0.00275157232704,,,,,,,0.00500715307582,,,,,,,,,,,,,,,,,,,,0.00269541778976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-25,-0.00823206585653,,,,,,,-0.00782918149466,,,,,,,,,,,,,,,,,,,,-0.010752688172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-26,0.00513833992095,,,,,,,0.00358680057389,,,,,,,,,,,,,,,,,,,,0.00498188405797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-27,-0.0031458906803,,,,,,,0.00285918513224,,,,,,,,,,,,,,,,,,,,-0.00270392068499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-28,-0.000394477317554,,,,,,,-0.000712758374911,,,,,,,,,,,,,,,,,,,,-0.00180750112969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-29,0.0043409629045,,,,,,,0.00427960057061,,,,,,,,,,,,,,,,,,,,0.0027161611589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-09,-0.00550098231827,,,,,,,0.00639204545455,,,,,,,,,,,,,,,,,,,,0.000902934537246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-10,0.00869221651521,,,,,,,0.0289343683839,,,,,,,,,,,,,,,,,,,,0.0117275597654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-11,-0.0078339208774,,,,,,,-0.00754458161866,,,,,,,,,,,,,,,,,,,,-0.00668747213553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-12,-0.000394788787998,,,,,,,0.00483759502419,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-13,0.00710900473934,,,,,,,0.015818431912,,,,,,,,,,,,,,,,,,,,0.012118491921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-16,0.0105882352941,,,,,,,0.00338524035206,,,,,,,,,,,,,,,,,,,,0.0124168514412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-17,0.00426852929763,,,,,,,0.000674763832659,,,,,,,,,,,,,,,,,,,,0.00306614104249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-18,-0.00772797527048,,,,,,,-0.0141604855024,,,,,,,,,,,,,,,,,,,,-0.0109170305677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-19,0.0109034267913,,,,,,,0.00752393980848,,,,,,,,,,,,,,,,,,,,0.00802364864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-20,-0.00462249614792,,,,,,,-0.00271554650373,,,,,,,,,,,,,,,,,,,,-0.00418935902807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-23,-0.00928792569659,,,,,,,-0.00408441116406,,,,,,,,,,,,,,,,,,,,-0.0100967606226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-24,0.0046875,,,,,,,0.0082023239918,,,,,,,,,,,,,,,,,,,,0.0106247343816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-25,0.00311041990669,,,,,,,-0.00474576271186,,,,,,,,,,,,,,,,,,,,0.00168208578638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-26,-0.0015503875969,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.00461796809404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-27,0.0194099378882,,,,,,,0.0108991825613,,,,,,,,,,,,,,,,,,,,0.0198228595529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-30,0.0150591609896,,,,,,,-0.00134770889488,,,,,,,,,,,,,,,,,,,,0.00744416873449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,-0.0137760508654,,,,,,,-0.00742240215924,,,,,,,,,,,,,,,,,,,,-0.0176518883415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-01,-0.000358166189112,,,,,,,0.00203942895989,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02,0.0146900752418,,,,,,,0.0115332428765,,,,,,,,,,,,,,,,,,,,0.0129544504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-03,-0.00459039548023,,,,,,,-0.00134138162307,,,,,,,,,,,,,,,,,,,,-0.00577557755776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-06,0.00390209294076,,,,,,,0.00940228341169,,,,,,,,,,,,,,,,,,,,0.00954356846473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-07,-0.00388692579505,,,,,,,0.00465735196274,,,,,,,,,,,,,,,,,,,,-0.0032881216605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-08,0.0056757715502,,,,,,,0.012582781457,,,,,,,,,,,,,,,,,,,,0.00865979381443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-09,0.00141093474427,,,,,,,-0.00523217789405,,,,,,,,,,,,,,,,,,,,0.00204415372036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-10,-0.00317013032758,,,,,,,-0.00328731097962,,,,,,,,,,,,,,,,,,,,-0.00530395756834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-13,0.00742049469965,,,,,,,0.0270448548813,,,,,,,,,,,,,,,,,,,,0.00574241181296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-14,-0.00666432830586,,,,,,,-0.0019267822736,,,,,,,,,,,,,,,,,,,,-0.0126427406199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-15,0.0151836158192,,,,,,,0.0148005148005,,,,,,,,,,,,,,,,,,,,0.0132176786452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-16,0.0173913043478,,,,,,,0.00507292327204,,,,,,,,,,,,,,,,,,,,0.00856094578068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-17,-0.00649572649573,,,,,,,-0.00378548895899,,,,,,,,,,,,,,,,,,,,-0.00929668552951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-20,0.0264969029594,,,,,,,0.0177327422419,,,,,,,,,,,,,,,,,,,,0.0212158302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-21,-0.0194435132417,,,,,,,-0.0130678282514,,,,,,,,,,,,,,,,,,,,-0.0183779464642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-22,0.0017094017094,,,,,,,0.0063051702396,,,,,,,,,,,,,,,,,,,,0.000407000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-23,-0.0102389078498,,,,,,,-0.0106516290727,,,,,,,,,,,,,,,,,,,,-0.013018714402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-24,0.00448275862069,,,,,,,0.00569981000633,,,,,,,,,,,,,,,,,,,,0.00247320692498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-27,0.0154479917611,,,,,,,0.02959697733,,,,,,,,,,,,,,,,,,,,0.00616776315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-28,-0.00338066260987,,,,,,,-0.00366972477064,,,,,,,,,,,,,,,,,,,,-0.002043318349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-29,-0.0186567164179,,,,,,,-0.0319214241866,,,,,,,,,,,,,,,,,,,,-0.0135135135135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,0.00760456273764,,,,,,,0.0120481927711,,,,,,,,,,,,,,,,,,,,0.00249066002491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
